id,page,category,jp,kana,pos,km,example_jp,example_km
d172_45,172,grammar,〜時,,វេយ្យាករណ៍,នៅពេល... / ក្នុងអំឡុងពេល... (ឧទាហរណ៍៖ 荷役作業時 = នៅពេលធ្វើការងារលើកដាក់ទំនិញ),,
d172_46,172,grammar,〜してはいけません,,វេយ្យាករណ៍,ហាមដាច់ខាត / មិនត្រូវធ្វើឡើយ (ឧទាហរណ៍៖ 入れてはいけません = ហាមឱ្យចូលទៅដាច់ខាត),,
d173_01,173,vocab,フォークリフト,,,ឡានស្ទូចលើកទំនិញ (ហ្វកលីហ្វ / រទេះលើកទំនិញ),,
d173_02,173,vocab,プレート,,,ផ្លាកលេខ (ផ្លាកដែក),,
d173_03,173,vocab,その他,そのた / その他,,ផ្សេងៗទៀត,,
d173_04,173,vocab,注意点,ちゅういてん,,ចំណុចគួរប្រុងប្រយ័ត្ន,,
d173_05,173,vocab,法令,ほうれい,,ច្បាប់ និងបទប្បញ្ញត្តិ,,
d173_06,173,vocab,定められた,さだめられた,,ដែលបានកំណត់ទុក,,
d173_07,173,vocab,基準,きじゅん,,ស្តង់ដារ / លក្ខខណ្ឌវិនិច្ឆ័យ,,
d173_08,173,vocab,合った,あった,,ដែលត្រឹមត្រូវ / ស្របតាម,,
d173_09,173,vocab,道路,どうろ,,ផ្លូវថ្នល់ / ផ្លូវសាធារណៈ,,
d173_10,173,vocab,走る,走る / はしる,,ការរត់ / ការបើកបរ (លើផ្លូវ),,
d173_11,173,vocab,市町村,しちょうそん,,ក្រុង ស្រុក ភូមិ (រដ្ឋបាលមូលដ្ឋាន),,
d173_12,173,vocab,発行,はっこう,,ការចេញផ្សាយ / ការផ្ដល់ឱ្យ (ឯកសារ ឬផ្លាកសញ្ញា),,
d173_13,173,vocab,税金,ぜいきん,,ពន្ធ / ប្រាក់ពន្ធ,,
d173_14,173,vocab,表示,ひょうじ,,ការបង្ហាញ / ការបញ្ជាក់ឱ្យឃើញ,,
d173_15,173,vocab,関係,かんけい,,ការទាក់ទង / ទំនាក់ទំនង (គ្មានការទាក់ទងគ្នា),,
d173_16,173,vocab,荷物,にもつ,,អីវ៉ាន់ / ភស្តុភារ,,
d173_17,173,vocab,積んで,つんで,,ការផ្ទុក / ការរៀបដាក់,,
d173_18,173,vocab,使用許可,しようきょか,,ការអនុញ្ញាតឱ្យប្រើប្រាស់,,
d173_19,173,vocab,場合,ばあい,,ករណី / ក្នុងករណី,,
d173_20,173,vocab,荷役作業,にやくさぎょう,,ការងារលើកដាក់ទំនិញ,,
d173_21,173,grammar,〜の前,,វេយ្យាករណ៍,មុនពេល... / នៅខាងមុខ...,,
d173_22,173,grammar,〜中,,វេយ្យាករណ៍,នៅក្នុងកំឡុងពេល...,,
d173_23,173,grammar,〜場合,,វេយ្យាករណ៍,ក្នុងករណី... / នៅពេលដែល...,,
d173_24,173,grammar,〜上,,វេយ្យាករណ៍,នៅខាងលើ...,,
d173_25,173,grammar,〜でなければ,,វេយ្យាករណ៍,បើមិនមែនជា... (ឧទាហរណ៍៖ 基準に合ったフォークリフトでなければ = បើមិនមែនជាឡានហ្វកលីហ្វដែលស្របតាមស្តង់ដារទេនោះ),,
d173_26,173,grammar,〜ことはできません,,វេយ្យាករណ៍,មិនអាច...បានឡើយ (ឧទាហរណ៍៖ 走ることはできません = មិនអាចបើកបរបានឡើយ),,
d175_01,175,vocab,トレーニング,,,ការហ្វឹកហាត់ / ការបណ្តុះបណ្តាល,,
d175_02,175,vocab,シート,,,ផ្ទាំងកិច្ចការ / សន្លឹកកិច្ចការ,,
d175_03,175,vocab,危険予知,きけんよち,,ការដឹងមុនពីគ្រោះថ្នាក់ / ការទស្សន៍ទាយគ្រោះថ្នាក់ទុកជាមុន,,
d175_04,175,vocab,運転,うんてん,,ការបើកបរ,,
d175_05,175,vocab,場面,ばめん,,ស្ថានភាព / ឈុតឆាក,,
d175_06,175,vocab,予測,よそく,,ការប៉ាន់ស្មាន / ការគិតទុកជាមុន,,
d175_07,175,vocab,避ける,さける,,គេចវេស / ចៀសវាង,,
d175_08,175,vocab,方法,ほうほう,,វិធីសាស្ត្រ / របៀប,,
d175_09,175,vocab,考える,かんがえる,,គិត / ពិចារណា,,
d175_10,175,vocab,訓練,くんれん,,ការហ្វឹកហ្វឺន / ការហាត់រៀន,,
d175_11,175,vocab,信号機,しんごうき,,ភ្លើងស្តុប / ភ្លើងសញ្ញាចរាចរណ៍,,
d175_12,175,vocab,交差点,こうさてん,,ផ្លូវបំបែក / ផ្លូវប្រសព្វ,,
d175_13,175,vocab,左折,させつ,,ការបត់ឆ្វេង,,
d175_14,175,vocab,安全,あんぜん,,សុវត្ថិភាព,,
d175_15,175,grammar,〜の前,,វេយ្យាករណ៍,មុនពេល... / នៅខាងមុខ...,,
d175_16,175,grammar,〜中,,វេយ្យាករណ៍,នៅក្នុងកំឡុងពេល...,,
d175_17,175,grammar,〜場合,,វេយ្យាករណ៍,ក្នុងករណី... / នៅពេលដែល...,,
d175_18,175,grammar,〜上,,វេយ្យាករណ៍,នៅខាងលើ...,,
d175_19,175,grammar,〜とは,,វេយ្យាករណ៍,ពាក្យថា...គឺជា / អត្ថន័យនៃ...គឺ (ឧទាហរណ៍៖ 危険予知トレーニングとは = ពាក្យថាការហ្វឹកហាត់ដឹងមុនពីគ្រោះថ្នាក់គឺ...),,
d175_20,175,grammar,〜言います,,វេយ្យាករណ៍,ហៅថា... / និយាយថា...,,
d175_21,175,grammar,〜すればよいでしょうか,,វេយ្យាករណ៍,តើគួរធ្វើដូចម្តេចទើបល្អ? / តើត្រូវធ្វើយ៉ាងណា?,,
d176_01,176,vocab,シート,,,ផ្ទាំងកិច្ចការ / សន្លឹកកិច្ចការ,,
d176_02,176,vocab,サイドミラー,,,កញ្ចក់មើលក្រោយ (កញ្ចក់ចំហៀងឡាន),,
d176_03,176,vocab,スペース,,,ចន្លោះទំនេរ / លំហ,,
d176_04,176,vocab,解説,かいせつ,,ការបកស្រាយ / ការពន្យល់បន្ថែម,,
d176_05,176,vocab,信号機,しんごうき,,ភ្លើងស្តុប / ភ្លើងសញ្ញាចរាចរណ៍,,
d176_06,176,vocab,交差点,こうさてん,,ផ្លូវបំបែក / ផ្លូវប្រសព្វ,,
d176_07,176,vocab,左折,させつ,,ការបត់ឆ្វេង,,
d176_08,176,vocab,事故パターン,じこパターン,,ទម្រង់នៃគ្រោះថ្នាក់ / បែបផែននៃគ្រោះថ្នាក់,,
d176_09,176,vocab,危険要因,きけんよういん,,កត្តាគ្រោះថ្នាក់ / មូលហេតុបង្កគ្រោះថ្នាក់,,
d176_10,176,vocab,左,ひだり,,ខាងឆ្វេង,,
d176_11,176,vocab,進行している,しんこうしている,,ដែលកំពុងធ្វើដំណើរទៅមុខ,,
d176_12,176,vocab,二輪車,にりんしゃ,,ម៉ូតូ / យានយន្តពីរផ្លូវ,,
d176_13,176,vocab,映っており,うつっており,,ដែលឆ្លុះបញ្ចាំង / មើលឃើញក្នុងកញ្ចក់,,
d176_14,176,vocab,巻き込む,まきこむ,,ការកិនកៀប / កិនចូលក្រោមឡាន (ពេលបត់),,
d176_15,176,vocab,左側,ひだりがわ,,ផ្នែកខាងឆ្វេង,,
d176_16,176,vocab,自転車,じてんしゃ,,កង់,,
d176_17,176,vocab,横断歩道,おうだんほどう,,ផ្លូវថ្មើរជើងឆ្លងកាត់ / គំនូសឆ្នូតសសម្រាប់ឆ្លងផ្លូវ,,
d176_18,176,vocab,ぶつかる,,,បុក / ទង្គិច,,
d176_19,176,vocab,手前,てまえ,,នៅខាងមុខ / មុនពេលទៅដល់,,
d176_20,176,vocab,停止している,ていししている,,ដែលកំពុងឈប់ / ផ្អាកឈប់,,
d176_21,176,vocab,対向右折車,たいこううせつしゃ,,ឡានមកពីមុខដែលរៀបនឹងបត់ស្តាំ,,
d176_22,176,vocab,向こう側,むこうがわ,,ខាងម្ខាងទៀត / ផ្នែកខាងនាយ,,
d176_23,176,vocab,歩行者,ほこうしゃ,,អ្នកដើរជើង / ថ្មើរជើង,,
d176_24,176,vocab,横断して,おうだんして,,ការឆ្លងកាត់ផ្លូវ,,
d176_25,176,vocab,はねる,,,បុកប៉ើង / បុកខ្ទាត,,
d176_26,176,grammar,〜の前,,វេយ្យាករណ៍,មុនពេល... / នៅខាងមុខ...,,
d176_27,176,grammar,〜中,,វេយ្យាករណ៍,នៅក្នុងកំឡុងពេល...,,
d176_28,176,grammar,〜場合,,វេយ្យាករណ៍,ក្នុងករណី... / នៅពេលដែល...,,
d176_29,176,grammar,〜上,,វេយ្យាករណ៍,នៅខាងលើ...,,
d176_30,176,grammar,〜側,,វេយ្យាករណ៍,"នៅខាង... / ផ្នែកខាង... (ឧទាហរណ៍：左側 = ផ្នែកខាងឆ្វេង, 向こう側 = ផ្នែកខាងម្ខាងទៀត)",,
d176_31,176,grammar,〜とき,,វេយ្យាករណ៍,នៅពេលដែល... (ឧទាហរណ៍：左折するとき = នៅពេលដែលបត់ឆ្វេង),,
d177_01,177,vocab,安全運転,あんぜんうんてん,,ការបើកបរដោយសុវត្ថិភាព,,
d177_02,177,vocab,方法,ほうほう,,វិធីសាស្ត្រ / របៀប,,
d177_03,177,vocab,左折,させつ,,ការបត់ឆ្វេង,,
d177_04,177,vocab,前,まえ,,មុនពេល / ខាងមុខ,,
d177_05,177,vocab,必ず,かならず,,ជាដាច់ខាត / ត្រូវតែ,,
d177_06,177,vocab,左側,ひだりがわ,,ផ្នែកខាងឆ្វេង,,
d177_07,177,vocab,後ろ,うしろ,,ខាងក្រោយ,,
d177_08,177,vocab,二輪車,にりんしゃ,,ម៉ូតូ / យានយន្តពីរផ្លូវ,,
d177_09,177,vocab,自転車,じてんしゃ,,កង់,,
d177_10,177,vocab,接近,せっきん,,ការចូលមកជិត / ការខិតជិតមកដល់,,
d177_11,177,vocab,確認,かくにん,,ការបញ្ជាក់ / ការផ្ទៀងផ្ទាត់,,
d177_12,177,vocab,横断歩道,おうだんほどう,,ផ្លូវថ្មើរជើងឆ្លងកាត់ / គំនូសឆ្នូតសសម្រាប់ឆ្លងផ្លូវ,,
d177_13,177,vocab,進行してくる,しんこうしてくる,,ដែលកំពុងធ្វើដំណើរចូលមក,,
d177_14,177,vocab,見落としやすい,みおとしやすい,,ដែលងាយនឹងមើលរំលង / ងាយនឹងខកខានមិនបានឃើញ,,
d177_15,177,vocab,注意,ちゅうい,,ការប្រុងប្រយ័ត្ន,,
d177_16,177,vocab,手前,てまえ,,នៅខាងមុខ / មុនពេលទៅដល់,,
d177_17,177,vocab,停止,ていし,,ការឈប់ / ការផ្អាកដំណើរការ,,
d177_18,177,vocab,左右,さゆう,,ឆ្វេងនិងស្តាំ,,
d177_19,177,vocab,状況,じょうきょう,,ស្ថានភាព / ភាពជាក់ស្តែង,,
d177_20,177,grammar,〜の前,,វេយ្យាករណ៍,មុនពេល... / នៅខាងមុខ...,,
d177_21,177,grammar,〜中,,វេយ្យាករណ៍,នៅក្នុងកំឡុងពេល...,,
d177_22,177,grammar,〜場合,,វេយ្យាករណ៍,ក្នុងករណី... / នៅពេលដែល...,,
d177_23,177,grammar,〜上,,វេយ្យាករណ៍,នៅខាងលើ...,,
d177_24,177,grammar,〜側,,វេយ្យាករណ៍,នៅខាង... / ផ្នែកខាង... (ឧទាហរណ៍៖ 左側 = ផ្នែកខាងឆ្វេង),,
d177_25,177,grammar,〜とき,,វេយ្យាករណ៍,នៅពេលដែល... (ឧទាហរណ៍៖ 左折するとき = នៅពេលដែលបត់ឆ្វេង),,
d178_01,178,vocab,シート,,,ផ្ទាំងកិច្ចការ / សន្លឹកកិច្ចការ,,
d178_02,178,vocab,黄信号,きしんごう,,ភ្លើងស្តុបពណ៌លឿង / ភ្លើងសញ្ញាពណ៌លឿង,,
d178_03,178,vocab,交差点,こうさせてん / 交差点,,ផ្លូវបំបែក / ផ្លូវប្រសព្វ,,
d178_04,178,vocab,接近,せっきん,,ការចូលមកជិត / ការខិតជិតមកដល់,,
d178_05,178,vocab,信号,しんごう,,ភ្លើងសញ្ញាចរាចរណ៍ / ភ្លើងស្តុប,,
d178_06,178,vocab,黄色,きいろ,,ពណ៌លឿង,,
d178_07,178,vocab,変わった,かわった,,ដែលបានផ្លាស់ប្តូរ,,
d178_08,178,vocab,向こう,むこう,,ខាងនាយ / ខាងម្ខាងទៀត,,
d178_09,178,vocab,歩道,ほどう,,ផ្លូវថ្មើរជើង / ចិញ្ចើមផ្លូវសម្រាប់ដើរ,,
d178_10,178,vocab,子どもたち,こどもたち,,ក្រុមក្មេងៗ / កុមារទាំងឡាយ,,
d178_11,178,vocab,対向車線,たいこうしゃせん,,គន្លងផ្លូវមកពីខាងមុខ (ឡានចរាចរណ៍បញ្ច្រាសទិស),,
d178_12,178,vocab,走行してくる,そうこうしてくる,,ដែលកំពុងបើកបរចូលមក,,
d178_13,178,vocab,車,くるま,,ឡាន / រថយន្ត,,
d178_14,178,vocab,右折,うせつ,,ការបត់ស្តាំ,,
d178_15,178,vocab,合図,あいず,,សញ្ញា / ភ្លើងស៊ីញ៉ូ,,
d178_16,178,vocab,出す,だす,,បញ្ចេញ / ឲ្យសញ្ញា (ក្នុងអត្ថបទប្រើ 出しています),,
d178_17,178,vocab,場面,ばめん,,ស្ថានភាព / ឈុតឆាក,,
d178_18,178,vocab,危険,きけん,,គ្រោះថ្នាក់,,
d178_19,178,vocab,避ける,さける,,គេចវេស / ចៀសវាង,,
d178_20,178,vocab,運転,うんてん,,ការបើកបរ,,
d178_21,178,vocab,安全,あんぜん,,សុវត្ថិភាព,,
d178_22,178,grammar,〜の前,,វេយ្យាករណ៍,មុនពេល... / នៅខាងមុខ...,,
d178_23,178,grammar,〜中,,វេយ្យាករណ៍,នៅក្នុងកំឡុងពេល...,,
d178_24,178,grammar,〜場合,,វេយ្យាករណ៍,ក្នុងករណី... / នៅពេលដែល...,,
d178_25,178,grammar,〜上,,វេយ្យាករណ៍,នៅខាងលើ...,,
d178_26,178,grammar,〜へ,,វេយ្យាករណ៍,ទៅកាន់... / ឆ្ពោះទៅរក... (ឧទាហរណ៍៖ 交差点への接近 = ការខិតជិតចូលទៅកាន់ផ្លូវប្រសព្វ),,
d178_27,178,grammar,〜すればよいでしょうか,,វេយ្យាករណ៍,តើគួរធ្វើដូចម្តេចទើបល្អ? / តើត្រូវធ្វើយ៉ាងណា?,,
d179_01,179,vocab,シート,,,ផ្ទាំងកិច្ចការ / សន្លឹកកិច្ចការ,,
d179_02,179,vocab,解説,かいせつ,,ការបកស្រាយ / ការពន្យល់បន្ថែម,,
d179_03,179,vocab,黄信号,きしんごう,,ភ្លើងស្តុបពណ៌លឿង / ភ្លើងសញ្ញាពណ៌លឿង,,
d179_04,179,vocab,交差点,こうさてん,,ផ្លូវបំបែក / ផ្លូវប្រសព្វ,,
d179_05,179,vocab,接近,せっきん,,ការចូលមកជិត / ការខិតជិតមកដល់,,
d179_06,179,vocab,事故パターン,じこパターン,,ទម្រង់នៃគ្រោះថ្នាក់ / បែបផែននៃគ្រោះថ្នាក់,,
d179_07,179,vocab,危険要因,きけんよういん,,កត្តាគ្រោះថ្នាក់ / មូលហេតុបង្កគ្រោះថ្នាក់,,
d179_08,179,vocab,信号,しんごう,,ភ្លើងសញ្ញាចរាចរណ៍ / ភ្លើងស្តុប,,
d179_09,179,vocab,黄色,きいろ,,ពណ៌លឿង,,
d179_10,179,vocab,変わった,かわった,,ដែលបានផ្លាស់ប្តូរ,,
d179_11,179,vocab,通過,つうか,,ការបើកឆ្លងកាត់ / ការបើកហួស,,
d179_12,179,vocab,前,まえ,,ខាងមុខ,,
d179_13,179,vocab,車,くるま,,ឡាន / រថយន្ត,,
d179_14,179,vocab,停止,ていし,,ការឈប់ / ការផ្អាកដំណើរការ,,
d179_15,179,vocab,場合,ばあい,,ករណី / ក្នុងករណី,,
d179_16,179,vocab,追突,ついとつ,,ការបុកពីក្រោយ (បុកកន្ទុយឡាន),,
d179_17,179,vocab,続いて,つづいて,,បន្តបន្ទាប់មក / បន្តកន្ទុយគ្នា,,
d179_18,179,vocab,自分,じぶん,,ខ្លួនឯង,,
d179_19,179,vocab,進入,しんにゅう,,ការបើកចូលទៅក្នុង / ការចូលទៅ,,
d179_20,179,vocab,対向右折車,たいこううせつしゃ,,ឡានមកពីមុខដែលរៀបនឹងបត់ស្តាំ,,
d179_21,179,vocab,衝突,しょうとつ,,ការបុកគ្នា / ការទង្គិចគ្នា,,
d179_22,179,vocab,横断,おうだん,,ការឆ្លងកាត់ផ្លូវ,,
d179_23,179,vocab,始めた,はじめた,,បានចាប់ផ្តើម,,
d179_24,179,vocab,子ども,こども,,ក្មេង / កុមារ,,
d179_25,179,vocab,はねる,,,បុកប៉ើង / បុកខ្ទាត,,
d179_26,179,grammar,〜の前,,វេយ្យាករណ៍,មុនពេល... / នៅខាងមុខ...,,
d179_27,179,grammar,〜中,,វេយ្យាករណ៍,នៅក្នុងកំឡុងពេល...,,
d179_28,179,grammar,〜場合,,វេយ្យាករណ៍,ក្នុងករណី... / នៅពេលដែល...,,
d179_29,179,grammar,〜上,,វេយ្យាករណ៍,នៅខាងលើ...,,
d179_30,179,grammar,〜と,,វេយ្យាករណ៍,នៅពេលដែល... / ប្រសិនបើ... (ឧទាហរណ៍៖ 進入すると = នៅពេលដែលបើកចូលទៅ),,
d179_31,179,grammar,〜にする・とする,,វេយ្យាករណ៍,ធ្វើជា... / សម្រេចចិត្តធ្វើជា…,,
d180_01,180,vocab,安全運転,あんぜんうんてん,,ការបើកបរដោយសុវត្ថិភាព,,
d180_02,180,vocab,方法,ほうほう,,វិធីសាស្ត្រ / របៀប,,
d180_03,180,vocab,信号,しんごう,,ភ្លើងសញ្ញាចរាចរណ៍ / ភ្លើងស្តុប,,
d180_04,180,vocab,黄色,きいろ,,ពណ៌លឿង,,
d180_05,180,vocab,変わった,かわった,,ដែលបានផ្លាស់ប្តូរ,,
d180_06,180,vocab,前,まえ,,ខាងមុខ,,
d180_07,180,vocab,車,くるま,,ឡាន / រថយន្ត,,
d180_08,180,vocab,交差点,こうさてん,,ផ្លូវបំបែក / ផ្លូវប្រសព្វ,,
d180_09,180,vocab,通過,つうか,,ការបើកឆ្លងកាត់ / ការបើកហួស,,
d180_10,180,vocab,判断,はんだん,,ការវាយតម្លៃ / ការសន្និដ្ឋាន,,
d180_11,180,vocab,自分,じぶん,,ខ្លួនឯង,,
d180_12,180,vocab,考える,かんがえる,,គិត / ពិចារណា,,
d180_13,180,vocab,危険,きけん,,គ្រោះថ្នាក់,,
d180_14,180,vocab,黄信号,きしんごう,,ភ្លើងស្តុបពណ៌លឿង / ភ្លើងសញ្ញាពណ៌លឿង,,
d180_15,180,vocab,意味,いみ,,អត្ថន័យ / សេចក្តីសន្និដ្ឋាន,,
d180_16,180,vocab,停止位置,ていしいち,,ទីតាំងដែលត្រូវឈប់ / គំនូសឈប់,,
d180_17,180,vocab,近づいていて,ちかづいていて,,ដែលកំពុងខិតចូលទៅជិត,,
d180_18,180,vocab,安全に,あんぜんに,,ដោយសុវត្ថិភាព,,
d180_19,180,vocab,停止できない,ていしできない,,មិនអាចឈប់បាន,,
d180_20,180,vocab,場合,ばあい,,ករណី / ក្នុងករណី,,
d180_21,180,vocab,を除いて,をのぞいて,,លើកលែងតែ... / ក្រៅពី...,,
d180_22,180,vocab,手前,てまえ,,នៅខាងមុខ / មុនពេលទៅដល់,,
d180_23,180,vocab,停止する,ていしする,,ឈប់ / ផ្អាកដំណើរការ,,
d180_24,180,vocab,早めに,はやめに,,ឱ្យបានលឿន / មុនពេលកំណត់,,
d180_25,180,vocab,減速,げんそく,,ការបន្ថយល្បឿន,,
d180_26,180,vocab,進入,しんにゅう,,ការបើកចូលទៅក្នុង / ការចូលទៅ,,
d180_27,180,vocab,続いて,つづいて,,បន្តបន្ទាប់មក / បន្តកន្ទុយគ្នា,,
d180_28,180,grammar,〜の前,,វេយ្យាករណ៍,មុនពេល... / នៅខាងមុខ...,,
d180_29,180,grammar,〜中,,វេយ្យាករណ៍,នៅក្នុងកំឡុងពេល...,,
d180_30,180,grammar,〜場合,,វេយ្យាករណ៍,ក្នុងករណី... / នៅពេលដែល...,,
d180_31,180,grammar,〜上,,វេយ្យាករណ៍,នៅខាងលើ...,,
d180_32,180,grammar,〜の時,,វេយ្យាករណ៍,នៅពេល... / ក្នុងអំឡុងពេល... (ឧទាហរណ៍：変わったとき = នៅពេលដែលបានផ្លាស់ប្តូរ),,
d180_33,180,grammar,〜ということ,,វេយ្យាករណ៍,ការដែល... / រឿងដែល... (ប្រើសម្រាប់ពន្យល់និយមន័យ ឬអត្ថន័យ),,
d181_01,181,vocab,シート,,,ផ្ទាំងកិច្ចការ / សន្លឹកកិច្ចការ,,
d181_02,181,vocab,見通しの悪い,みとおしのわるい,,ដែលពិបាកមើលឃើញ / ដែលបាំងជិត (មើលមិនធ្លុះ),,
d181_03,181,vocab,交差点,こうさてん,,ផ្លូវបំបែក / ផ្លូវប្រសព្វ,,
d181_04,181,vocab,接近,せっきん,,ការចូលមកជិត / ការខិតជិតមកដល់,,
d181_05,181,vocab,住宅街,じゅうたくがい,,តំបន់លំនៅឋាន / ភូមិដ្ឋានមនុស្សរស់នៅ,,
d181_06,181,vocab,場面,ばめん,,ស្ថានភាព / ឈុតឆាក,,
d181_07,181,vocab,危険,きけん,,គ្រោះថ្នាក់,,
d181_08,181,vocab,避ける,さける,,គេចវេស / ចៀសវាង,,
d181_09,181,vocab,運転,うんてん,,ការបើកបរ,,
d181_10,181,vocab,安全,あんぜん,,សុវត្ថិភាព,,
d181_11,181,grammar,〜の前,,វេយ្យាករណ៍,មុនពេល... / នៅខាងមុខ...,,
d181_12,181,grammar,〜中,,វេយ្យាករណ៍,នៅក្នុងកំឡុងពេល...,,
d181_13,181,grammar,〜場合,,វេយ្យាករណ៍,ក្នុងករណី... / នៅពេលដែល...,,
d181_14,181,grammar,〜上,,វេយ្យាករណ៍,នៅខាងលើ...,,
d181_15,181,grammar,〜へ,,វេយ្យាករណ៍,ទៅកាន់... / ឆ្ពោះទៅរក... (ឧទាហរណ៍៖ 交差点への接近 = ការខិតជិតចូលទៅកាន់ផ្លូវប្រសព្វ),,
d181_16,181,grammar,〜すればよいでしょうか,,វេយ្យាករណ៍,តើគួរធ្វើដូចម្តេចទើបល្អ? / តើត្រូវធ្វើយ៉ាងណា?,,
d182_01,182,vocab,シート,,,ផ្ទាំងកិច្ចការ / សន្លឹកកិច្ចការ,,
d182_02,182,vocab,解説,かいせつ,,ការបកស្រាយ / ការពន្យល់បន្ថែម,,
d182_03,182,vocab,見通しの悪い,みとおしのわるい,,ដែលពិបាកមើលឃើញ / ដែលបាំងជិត (មើលមិនធ្លុះ),,
d182_04,182,vocab,交差点,こうさてん,,ផ្លូវបំបែក / ផ្លូវប្រសព្វ,,
d182_05,182,vocab,接近,せっきん,,ការចូលមកជិត / ការខិតជិតមកដល់,,
d182_06,182,vocab,事故パターン,じこパターン,,ទម្រង់នៃគ្រោះថ្នាក់ / បែបផែននៃគ្រោះថ្នាក់,,
d182_07,182,vocab,危険要因,きけんよういん,,កត្តាគ្រោះថ្នាក់ / មូលហេតុបង្កគ្រោះថ្នាក់,,
d182_08,182,vocab,通過,つうか,,ការបើកឆ្លងកាត់ / ការបើកហួស,,
d182_09,182,vocab,交差する道路,こうさするどうろ,,ផ្លូវប្រសព្វគ្នា / ផ្លូវដែលខ្វែងគ្នា,,
d182_10,182,vocab,左側,ひだりがわ,,ផ្នែកខាងឆ្វេង,,
d182_11,182,vocab,通行してくる,つうこうしてくる,,ដែលកំពុងធ្វើដំណើរឆ្លងកាត់ចូលមក,,
d182_12,182,vocab,歩行者,ほこうしゃ,,អ្នកដើរជើង / ថ្មើរជើង,,
d182_13,182,vocab,自転車,じてんしゃ,,កង់,,
d182_14,182,vocab,車,くるま,,ឡាន / រថយន្ត,,
d182_15,182,vocab,建物,たてもの,,អគារ / ផ្ទះសម្បែង / សំណង់,,
d182_16,182,vocab,死角,しかく,,មុំងងឹត / ចំណុចកំបាំងភ្នែក (កន្លែងដែលមើលមិនឃើញពីកៅអីអ្នកបើកបរ),,
d182_17,182,vocab,入って,はいって,,ចូលទៅក្នុង,,
d182_18,182,vocab,見えない,みえない,,មើលមិនឃើញ,,
d182_19,182,vocab,ぶつかる,,,បុក / ទង្គិច,,
d182_20,182,vocab,右側,みぎがわ,,ផ្នែកខាងស្តាំ,,
d182_21,182,vocab,進行してくる,しんこうしてくる,,ដែលកំពុងធ្វើដំណើរចូលមក,,
d182_22,182,vocab,対向車,たいこうしゃ,,ឡានមកពីខាងមុខ (ឡានបញ្ច្រាសទិស),,
d182_23,182,vocab,衝突,しょうとつ,,ការបុកគ្នា / ការទង្គិចគ្នា,,
d182_24,182,grammar,〜の前,,វេយ្យាករណ៍,មុនពេល... / នៅខាងមុខ...,,
d182_25,182,grammar,〜中,,វេយ្យាករណ៍,នៅក្នុងកំឡុងពេល...,,
d182_26,182,grammar,〜場合,,វេយ្យាករណ៍,ក្នុងករណី... / នៅពេលដែល...,,
d182_27,182,grammar,〜上,,វេយ្យាករណ៍,នៅខាងលើ...,,
d182_28,182,grammar,〜側,,វេយ្យាករណ៍,"នៅខាង... / ផ្នែកខាង... (ឧទាហរណ៍៖ 左側 = ផ្នែកខាងឆ្វេង, 右側 = ផ្នែកខាងស្តាំ)",,
d182_29,182,grammar,〜と,,វេយ្យាករណ៍,នៅពេលដែល... / ប្រសិនបើ... (ឧទាហរណ៍៖ 通過しようとすると = នៅពេលដែលរៀបនឹងបើកឆ្លងកាត់),,
d183_01,183,vocab,安全運転,あんぜんうんてん,,ការបើកបរដោយសុវត្ថិភាព,,
d183_02,183,vocab,方法,ほうほう,,វិធីសាស្ត្រ / របៀប,,
d183_03,183,vocab,一時停止,いちじていし,,ការឈប់មួយភ្លែត / ការបង្អង់ឈប់,,
d183_04,183,vocab,標識,ひょうしき,,ផ្លាកសញ្ញាចរាចរណ៍,,
d183_05,183,vocab,標示,ひょうじ,,គំនូសសញ្ញា (នៅលើទ្រូងផ្លូវ),,
d183_06,183,vocab,場合,ばあい,,ករណី / ក្នុងករណី,,
d183_07,183,vocab,見通しの悪い,みとおしのわるい,,ដែលពិបាកមើលឃើញ / ដែលបាំងជិត (មើលមិនធ្លុះ),,
d183_08,183,vocab,交差点,こうさてん,,ផ្លូវបំបែក / ផ្លូវប្រសព្វ,,
d183_09,183,vocab,徐行,じょこう,,ការបើកបរយឺតៗ (ក្នុងល្បឿនដែលអាចឈប់បានភ្លាមៗ),,
d183_10,183,vocab,義務づけられている,ぎむづけられている,,ដែលត្រូវបានកំណត់ជាកាត្វកិច្ច (ត្រូវតែធ្វើតាមច្បាប់),,
d183_11,183,vocab,必ず,かならず,,ជាដាច់ខាត / ត្រូវតែ,,
d183_12,183,vocab,交差する道路,こうさするどうろ,,ផ្លូវប្រសព្វគ្នា / ផ្លូវដែលខ្វែងគ្នា,,
d183_13,183,vocab,左右,さゆう,,ឆ្វេងនិងស្តាំ,,
d183_14,183,vocab,歩行者,ほこうしゃ,,អ្នកដើរជើង / ថ្មើរជើង,,
d183_15,183,vocab,自転車,じてんしゃ,,កង់,,
d183_16,183,vocab,車,くるま,,ឡាន / រថយន្ត,,
d183_17,183,vocab,接近,せっきん,,ការចូលមកជិត / ការខិតជិតមកដល់,,
d183_18,183,vocab,確認,かくにん,,ការបញ្ជាក់ / ការផ្ទៀងផ្ទាត់,,
d183_19,183,vocab,対向車,たいこうしゃ,,ឡានមកពីខាងមុខ (ឡានបញ្ច្រាសទិស),,
d183_20,183,vocab,右側,みぎがわ,,ផ្នែកខាងស្តាំ,,
